id,label
2064,wADEnAhyumAnh@ndlarjAndSepliApIrdIstIGktlianDAsRfAsAvDApant-
2065,-nATIGmcr-nativInDArIstuwICItmYtbiAt@Ct-
2066,-ItdIdnatbEkhIm-crIndidmuv@tcl-Itwaz@zstIl@zDAh@ndAvdET-
2067,-YAwoktukanSAsnAsfYtIG-@tfRstItsimd@zIfYwazfYtIGwIDAf@ntAmbAtgr@juAlimYAponAnt-bIkemcriltumi-Itwazk@fR-
2068,-AsWndAvOsAz-Afl@SAvlYt-
2069,-AfilIGAvfridAmAndYwazAwek-wEr-
2070,-sEdAnADRvOswICYrEkAgnYzdWtfUltIz-k@fR-
2071,-Yh@dskErslinonwEtYh@dbInseIGAduIGAptuDIstYm-bAt@zhispok-YlUkt@tmYh@nd-
2072,-InDAlYtAvDAmunYscAnYf-rEdwIDblAdAndmYh@ndtu-wazclsodIskAlrd-
2073,-YdunatnoY@mdezdbIwIldRd-
2074,-bAtD@tIzk@fRzlYf-
2075,-Ynohih@dItDIsvErivnIG-
2076,-YrImEmbRseIG-h@vwibIntAgEDR-
2077,-bolCErpIktApsAmTIGfrAmDAgrWndAndlUkt@tIt-
2078,-Yse-yudunowAtDIsminz-AndyumAstElAs-
2079,-AtErAbAlTctfl@StIntumYmYnd-
2080,-Yh@dAgEnbIn-@ktIGAndRDAInfluAnsAvDIsm@nzpWR-
2081,-pRC@nstu-k@fRzdETmYtsRvhImIngUdstEd-
2082,-mYtAGrAfyuzdtuartIkyAlet-mYpWRAvspiC-l@ftmi-
2083,-mYpAzISAnwaztutErAbAl-
2084,-mYovRrctnRvzyildAd@tl@st-
2085,-fcrsAmtYm@ftRD@tYrImEmbRdnATIGdIstIGktli-
2086,-DATrimodzAvm@nAjmAnt-
2087,-tusApoz-D@tDAbjEkt-AvDIswRk-Iztu-ed-InAfEktIG-sAC-AsAbstItuSAn@zD@t-IzIntYRlitumIstek-ItsneCRAndIzYn-
2088,-bYrizAn-AndAfEkSAn-
2089,-@zDACestrYvzAwe-mErist@ndzbIwIldRdAndpRplEkst-anDAdcrstEp-hRmYnd-InA-tumAlt-AvIksYtmAnt-InwIC-hetrAdAvDAdaktR-dIstrAst-AndsAspISAnAvhRmADR-dIsApOntmAnt-vEkseSAn-AndIlhyumR-sRjAndswEl-AmAGDozdElAgAt-crgAnAzeSAnz-anwICDAstrAkCR-AndIvElApmAnt-AvDAsol-sokloslidIpEnd-duIGpRh@ps-@nIrEpRAbAl-InjRi-
2090,-DAmADR-@zsun@zDACesIzsofartRnd-D@tmErik@nolcGgRwaCDAIksprESAnAvhRkantAnAns-gozAwefrAmDAdcrwIDAsmYlAvkAmplesAnsi-Ands@tAsf@kSAnanhRfes@tDAInjAnuAti-AndsAksEs-AvhRlItAlrtAfIs-
2091,-soyuwIlbiAgUdgRl-Yno-AndnatmekEnitrAbAl-bAtwIlste@thomkAntEntAdli-wontyu-
2092,-DAmADR-Inm@nAjIGDAkes-InDIswe-rilYzpartli-ankAnvInsIGDArizAnAvDACYld-Andpartli-an@nApildtuhRAfEkSAn-
2093,-IfyuSUdnatbiAgUdgRl-wAtSUdSosYnzAvmekIGAvEnitrAbAl-YS@lh@vtusEndyuWtsAmwErtuDAb@kpart-AvDAhWs-AnRtIlwiargcn-
2094,-bAtDIsl@stampAzISAn-Iz-clmost-clwezAnEsAsEri-fcrIfmEri-h@zbInhAbICuAlim@nAjd-anDIsprInsApAl-SiwIlnat-mekEnitrAbAl-
2095,-ItIz-Indid-tru-D@tDAImpcrtAnsAvt@kt-AndskIl-InDAtrenIGAvDAyAG-AndAvkAltIvetIGDErizAn-AndsIkyUrIGDErAfEkSAn-k@natbiovretId-
2096,-tusACpRsAnz-DizIntREktmodzAvtrenIGCIldrAn-Inh@bAtsAvsAbcrdAneSAntuDErwIl-cr@DR-AvyildIG-tuDErInfluAns-arspESAliyusfAl-
2097,-dElA-h@dAyAGsIstRnemdmriA-AndAkAzAn-huznemwazjen-
2098,-nW-gelyA-kAntrYvdtuAbtenAgretInfluAns-AndAsEndAnsi-ovRDAmYndzAvDACIldrAn-bYminzAvDizdalz-
2099,-tugIvYdiAvDizkanvRseSAnz-YwolripcrtwAnAvDEmInfcl-
2100,-yuh@vkAm-@ndElA-@ndElAwazDAnemAvjenstal-tumekrozAliAvIzAt-
2101,-Y@mvErigl@d-
2102,-YIkspEkt-yuh@vbInAvErigUdgRl-@ndElA-sInsyuwRhirl@st-
2103,-DEn-tRnIGtujen-Si@skt-InAsAmwAtcltRdton-h@zSibInAgUdgRljen-
2104,-fcrInstAns-wAnde-DACIldrAnh@dbInpleIGApanDApi@zA-wIDblaksAndADRpleTIGz-AndfYnAli-h@dgcnIntuDAhWs-livIG-clDATIGz-anDAflcrAvDApi@zA-InstEd-AvpAtIGDEm-AweInDErplesAz-@zDectuh@vdAn-
2105,-DewRnWpleIGwIDErdalz-InDAparlR-
2106,-dElyA-kemtuDAparlR-AndwID@nErAvgretmIstRi-bEkAndDACIldrAnAsYdAndsEdtuDEm-InAwIspR-liv@ndElAndrozAlihir-AndontseAwrdzDEm-
2107,-soseIG-SilEdDAweantuto-falodbYDACIldrAn-WtAvDArum-AndrWndbYAsRkultIsrut-tuDApi@zA-DEr-
2108,-sEdSi-pOntIGtuDApleTIGz-si-
2109,-wAtDizpleTIGzclAwekwIk-AndkErfAli-AndwiwIlnat-lEtDEmnoEniTIG-AbWtycrlivIGDEmWt-
2110,-AndDIsmETAdAvtritIGDAkes-wazmACmcrIfEkCuAl-InmekIGDEmdIspozdtuAvOdkAmItIGAsImAlRfclt-AnADRtYm-D@n-Eni-dREktribyuks-crIksprESAnzAvdIsplEZRAdrEspRsAnAlituDEm-wUdh@vbIn-
2111,-neCRAvDAIfEkt-prAdust-bY-RliImprESAnz-
2112,-D@tIzkAmpErAtIvlinATIG-
2113,-DearCiflifcrmd-frAmkambAneSAnzAvDAImprESAnzmedInCYldhUd-
2114,-v@stImpcrtAnsAndInfluAns-AvDIsmEntAlfRnISIG-
2115,-winatgoIGtuEnisACIkstrim@zDIs-wik@n-izAlisi-AnrIflEkSAn-hWv@stAndInfluAns-anDAYdiAz-AndkAnsEpSAnz-@zwEl@zanDAprInsApAlzAv@kSAnImAtUryIrz-mAstbi-IgzRtId-bYDAneCRAndkErIktRAvDAImAjAzwIC-DApIriAdAvInfAnsi-AndCYldhUdImprEs-ApanDAmYnd-
2116,-DApenprAdust-bY@n@ktAvhesti-And@GgrivYAlAns-tuwIC-AfaDRsAbjEktshIzsAn-mesunp@sAwe-bAtDAmEmRiAvIt-dAznatp@sAwewIDApen-
2117,-bAt@ndrzkErdnATIGAbWtD@t-
2118,-himedAbWso-dip-D@thIzb@k-kemnIrbrekIG-AndhiwazdAnfWndId-Yk@ntElyu-wEnhiscItwaznobadibAt@ndRz-
2119,-hiwazsACA-bIgbO-D@thiwcrT-hYbuts-Andk@rid-Aj@knYf-
2120,-nW-DIsnYfwazAsplEndAdwAn-Do-h@fDAbledwazgcn-AndAhIndAlwazAlItAlkr@kt-And-@ndRznu-D@twAnIz-clmostAm@n-@zsun@zwAnh@zAj@knYf-
2121,-yEs-wYnatTct@ndRz-
2122,-siIGD@tY@msofYn-Yme@zwElgoAndvIzAtDAkIG-
2123,-Y@mgoIGtuDAkcrtbcl-@nsRd@ndRz-
2124,-AndSitUk@ndRzh@nd-AndwcktwIDhIm-ApDAbrcdmarbAlstErz-wErsoljRzwRpostId-@t-EvRiTRdstEp-ppAndTruDAm@gnIfAsAnthclz-wErkcrtiRz-InsIlkAndvElvAt-stUdboIGwErEvRhiwEnt-
2125,-fcr-lYk@znat-DemAsth@vTcthImAprIns-wEnDesc-hIzfYnk@p-
2126,-@tDAfarDREndAvDAlarjAsthcl-A-tebAlwazsEt-wIDgoldAnkAps-AndgoldAnplets-InlcGroz-
2127,-anhyujsIlvRpl@tRz-wRpIrAmIdzAvtartsAndkeks-AndrEdwYndsparkAldInglItRIGdIk@ntRz-
2128,-DAprInsEsEtdWnAndRAbluk@nAdi-wIDbokhezcrozIz-AndSilEt@ndRsIt-InA-goldAnCErbYhRsYd-
2129,-bAtyumAstnat-itwIDycrk@panycrhEdSisEd-AndwazgoIGtuDegItcf-
2130,-DAprInsEs-sRtAnliwazbyutAfAl-AndhiwUdh@vdIrlilYktubikIstbYhR-bAtDAk@p-wIChIzmADRh@dmed-hiwUdnat-gIvAp-an-EnikAndISAn-
2131,-hionliSUkhIzhEd-
2132,-wEl-bAtnWsEdDAprInsEs-AndSifIldhIzpakAtwIDkeks-AndpUthRon-hEvigoldCenRWndhIznEk-AndbEntdWn-AndkIsthIm-
2133,-D@t-IzAvErifYnk@pyuh@v-hisEd-
2134,-soItIz-sEd@ndRz-
2135,-AndItIzmed-AvmADRzbEstyarn-AndSimInAtAdhRsElf-AndEvribadi-wantstugEtItAwefrAmi-
2136,-wIDwAnjAmp-@ndRuzgatWtAvhIzCEr-
2137,-hidartId-lYk@n@ro-TruclDAhclz-dWnclDAstErz-AndAkrcsDAyard-
2138,-histIlhEldantuItwIDboTh@ndz@zhirAStIntuhIzmADRzkatAj-
2139,-AndclhIzbrADRzAndsIstRzstUdrWnd-AndlIsAndwIDErm@DzodAn-
2140,-bAtwEnhIzbIgbrADRhRdzD@thih@drAfyuzdtugIvhIzk@tfcrAkIGzgoldAnkrWn-hisEd-D@t-@ndRzwazAstupAd-
2141,-@ndruzfesgrurEd-
2142,-bAthIzmADRhAgdhImklos-
2143,-nomYlItAlTAnSisEd-
2144,-IfyudrEstInsIl-AndgoldfrAmtaptuto-yukUdnatlUk-EninYsR-D@nInycrlItAlrEdk@p-
2145,-@tDAkAnkluZAnAvDAb@GkwAt-wICwazsRvd@tfYvAklak-DAkIGEntRdhIzk@bAnAt-wErhIztelRzwRAwetIGhImfcrDApRpAsAvtrYIGanDAsElAbretAdkastumrEprIzEntIGsprIG-wICwazDArIzAltAvsomACIm@jAneSAnAndh@dkazdsomEniEfRtsAvTctuDAdIzYnRzAndcrnAmAntwRkRzAvDAkcrt-
2146,-avEriwEl-
2147,-lEthImkAmInDEmsEdDAkIGAmAnd@zIfkclbRth@dbInlasAnIG@tDAdcrfcrDApRpAsAvkepIGhImsElfakcrAnwIDAkanvRseSAn-hiEntRd@zsun@zDAkIGh@dprAnWnsthIznemtuDAtukartiRz-
2148,-jAtAlmAntuycrposts-wErApansentinyAnAndilcrYtUkDErliv-
2149,-sRtAnlisYR-bAtYmAsth@vmAnituduD@t-wAt-
2150,-wAtduyuminInkwYRdluiz-
2151,-hih@zgIvAnDEmwIDtumACgresnatuh@vADRzstIltugIv-IfDearikwYRd-wICIzDAkes@tDAprEzAntmomAnt-
2152,-ItIznEsAsEriDErfcrD@thiSUdkAmplY-DAkIGfrWnd-
2153,-dAzycrm@jAstiDEnolcGgRbIlivD@tdIslOAlAtEmpt-
2154,-nat@tclyuaranDAkantrErimostIgriAbAltumi-
2155,-ycrm@jAstizpl@ndDEnInDIsAfErIz-
2156,-yuwIltekDEmfrAmYprYvAtrEZR-
2157,-DAnuzsRkyAletAdwIDArApIdAtiAvlYtnIG-dUrIGItspragrEsItkIndAldEvRivRYAtIvkokErti-dIzYRAndwYld@mbISAn-
2158,-DAkIGh@dkAmplitAdhIztOlAtbYnYnAklak-hiApIrdIn@nopAnk@rIj-dEkRetIdwIDbr@nCAzAvtrizAndflWRz-
2159,-DAkwinzh@dtekAnDErsitsApanAm@gnIfAsAntdezcrpl@tfcrm-IrEktAdApanDAbcrdRzAvDAlek-InATiAtRAvwAndRfAlElAgAnsAvkAnstrAkSAn-
2160,-sAdAnli-fcrDApRpAsAvrIstcrIGpisAndcrdR-sprIGAkAmpAnidbYhIzhclkcrt-medhIzApIrAns-
2161,-DAsizAnz-@lYzAvsprIG-falodhImklosli-tufcrmAkwadreAlwIC-@ftRmEniwRdzAvmcrlEstfl@tRIGImpcrt-wazDAkAmEnsmAntAvDAd@ns-
2162,-hIzlEgz-DAbEstSept@tkcrt-wRdIspledtugret@dv@ntIj-AnflESkAlRdsIlkAnhozAsIlksofYnAndsotr@nspErAnt-D@tItsimdclmostlYkflASItsElf-
2163,-DErwazsAmTIGInhIzk@rIjwICrIzEmbAldDAbOAntmuvmAntsAv@nImcrtAl-AndhidIdnatd@nsomAC@zsimdtuscrAlcG-
2164,-yEs-ItIzsAprEst-
2165,-farfrAmItsYR-ycrm@jAstih@vIngIvAnodREkSAnzAbWtIt-DAmyuzISAnzh@vrItendIt-
2166,-yEsYR-AndrEdidrEstfcrDAb@le-
2167,-sYRhisEd-ycrm@jAstizmostdIvotAdsRvAntAproCAztupRfcrmAsRvAsanDIsAkeZAnwIDsImAlRzilD@thih@zclrEdiSonanDAfildAvb@tAl-
2168,-DAkIGsimdonliplizdwIDEvRiwAnprEzAnt-
2169,-mAsyRwazDAonliwAnhudIdnat-AndRst@ndEniTIGAbWtDAm@tR-
2170,-DAv@libIg@n-DAIfEktwazmcrD@nbyutAfAl-
2171,-wEnDAmyuzIk-bYItsbRstsAvmElAdi-k@ridAweDizIlAstriAsd@nsRz-wEnDAsImpAlAntAtRdAntAmYnAvD@tpIriAdonliDAmcrn@CRAlanAkWntAvDAvEriIndIfrAnt@ktIGAvDAagAst@ktRz-h@driCtItskAlmAnetIGpOntAvtrYAmf-DATiAtRzSUk-wIDtumAlCAzAplcz-
2172,-dIsdenfAlAvAsAksEsAvwICm@dAAmSodno@knalIjmAnt-hiTctAvnATIGbAtboldlirIgenIGDAmarkAtprEfRAnsAvDAprInsEs-
2173,-bYdIgrizclhIzh@pinAs-clhIzbrIlyAnsi-sAbsYdIdInturAgrEtAndAnizinAs-soD@thIzlImzlcstDErpWR-hIzarmzhAGhEvAlibYhIzsYdz-AndhIzhEdrupt@zDohiwazstupAfYd-
2174,-DAkIG-huh@dfrAmDIsmomAntbIkAmdInri@lAtiDAprInsApAld@nsRInDAkwAdril-k@stAlAkApanhIzv@nkwIstrYvAl-
2175,-EvRiwAnkUdAbzRvhIz@jAteSAnAndprastreSAn-AprastreSAnwICwaz-Indid-DAmcrImarkAbAlsInspipAlwRnatAkAstAmdtusihImwIDhIzarmzh@GIGlIstlAslibYhIzsYd-hIzhEdbIwIldRd-AndhIzYzwIDclDErbrYtIntElAjAnsbidImd-
2176,-ApanDIs-m@dAmdemdtutRnhRYz-l@GgwISIGlitAwcrdzDAkamt-AbzRvIG-
2177,-duyuTIGksoSirIplYdwIDIndIfRAns-
2178,-yEs-DAkErIktRwICycrOAlhYnAsAsumdIzImpRfIktharmAniwIDycron-
2179,-IksplenyRsElf-
2180,-YAludtuDAgadAs-
2181,-DAprInsEsInkwYRd-no-
2182,-SiDEnroz-hAmIGDAErtuwICSiwazprEzAntligoIGtud@ns-
2183,-DA@ropIrsthIzhart-AndwundAdhImcrtAli-
2184,-AkwcrtRAv@nWR@ftRwRdz-hirItRndtuDATiAtR-D@tItwIlbirEdAlibIlivdD@tItwazonliApWRfAlEfRtAvrizAnovRhIzgretIksYtmAntD@tEnebAldhImtugob@k-crpRh@ps-fcrlAvIzDAstrenjlikanstAtutAd-hifWndD@tImpasAbAlivInturImenmAClcGgRsEpRetAdfrAmDAprEzAnsAvwAnhuh@dbrokAnhIzhart-
2185,-wEnSipRsivdDAyAGm@n-SirozlYkAwUmAnsRprYzdInDAmIdstAvYdiAzSiwazdIzYrAsAvkAnsilIGfrAmhRsElf-
2186,-rImenYImplcryu-DAivnIGIzmostlAvli-
2187,#NAME?
2188,-YrImEmbRnWAndYkAngr@CAletmYsElf-duyulAvEniwAn-
2189,-fRgIvmiYhardlinowAtY@mseIG-ATWzAndtYmzfRgIvmi-m@dAmwazrYtkwYtrYtDIsbrutAlEgzYlh@zkAmplitlitRndumYbren-
2190,-DErk@natbiAdWthirAsivdyukYndlifcrInf@kt-yurItRndwITWthIzpRmISAn-
2191,-om@dAmAzEl-Yh@vYnatAdIvotAdsIstR-crAtrufrEndsAC@zyRsElf-
2192,-wAtdclrEdihirDesEdtuhR-
2193,-Yh@vbInhirDIskwcrtRAv@nWR-rIplYdlavAlIRr-
2194,-dIdnatDAd@nsIGAmyuzyu-no-
2195,-nomcrD@nDAd@nsIG-
2196,-DAv@liIIzkwYtApoAtAs-sEdtoniSat-
2197,-Y@mAwUmAnAndDEarfyulYkmi-huEvRlAvzmifl@tRzmi-huEvRfl@tRzmiplizIzmi-AndhuEvRplizIz-wElsEdmantIleyudunatfInIS-
2198,-ItIztudIfAkAltrIplYdm@dAmAzElditEnASAn-l@fIGl@dli-
2199,-lAkiandR-duyunatsiDAmunslolirYzIG-sIlvRIGDAtapmostbr@nCAzAvDACEsnAtsAndDAyoks-
2200,-EkskwAzAtsaftRfAvDAwUdz-DAh@pinAswICycrfrEndSIpkAnfRzApanmi-
2201,-wEl-sEdm@dAmAzEldItEnYSant-YclsoTIGkAgUdil-bAtYtekEr-
2202,-tusenATIGsEdmantIlil-soD@twEnm@dAmAzElditRnASrantT@Gks-@DAneIzDAonliwAnhunozIt-
2203,-kwIkwIkDEnAmAGDAhYridgr@sEdmantAli-stuppETin-yuarsotcl-
2204,-DAyAGgRlzh@dIndidmedDEmsElvzsmcl-IndidInvIzAbAl-
2205,-SiwazhirjAstnWsEdDAkWnt-
2206,-yuarpazAtIvDEn-
2207,-yEs-bAtpRh@psYfrYtAndhR-InwAtwe-
2208,-hWIzItlEvAlIr-sEdm@dAmAzElditInISant-D@tDAvikamktAbregAlonspokAvyu@z-luiz-
2209,-ItsimzDAkIGwIlnatkAnsEntuIt-
2210,-gUdgreSAsh@zDAkIGEnirYtuIntRfIrInm@tRzAvD@tkYnd-
2211,-YgIvmYkAnsEnt-
2212,-oY@mspikIGsIriAslirIplYdmantIli-AndmYApInyAnInDIskes@zkwYt@zgUd@zDAkIGzYsApoz-IzItnatluiz-
2213,-lEtAsrAnDEnsEtclTri-AndgresfAlilIftIGApDAlcGskRtsAvDErsIlkdrEsAz-DelYtlir@nAkrcsDAopAnspesbItwinDAlYkAndDATIkIstkAvRdAtDApark-
2214,-Inf@kt-DAsWndAvm@dAAmzAndDAkwinzk@rIjIzkUdbihRdInDAdIstAnsApanDAhardrYgrWndAvDArodz-falodbYDAmWntAnk@vAlIrz-
2215,-InDIsweDAfEtAvDAholkcrt-wazAfEtclsofcrDAmIstIriAsInh@bAtAntsAvDAfcrAst-fcrsRtAnliDAdIrAndDAbrek-DAfEzAntanDAbr@nC-DAfaksInItshol-wRclIsAnIG-
2216,-clAbWthImwazAtumAltAvbrYtAndbrokAnkAlRrsk@tRdInbrcdspl@SIz-
2217,-DAmRg@nsRh@dAkrEstIdhEdAvirdEsAntgrinbl@k-AbrcdkalRAvlAstrAswYt-bl@kb@k-bl@kAndwYtwIGz-wYtbEli-sYdzfYnlipEnsAldAndbl@kAndlYt-AndImbrEstAvrICEslItrEd-striktwIDbl@k-
2218,-hIzfitwRrEd-hIzlcGnErobik-wIDItscltuTtEjAzAndSarphUktIp-wazbrYtrEd-
2219,-bAthirhiwaz@tAtErAbAldIsAdv@ntIj@zkAmpErdwIDAWAlz-hcksAndigAlz-hih@dnorEndIGklcz-
2220,-bAtsAdAnli-striktAndswIft@zAdeAvInkarmr@d-hiSatdWnIntuDAtcrAntAndIsApIrdbIniTDAsRfAs-
2221,-wAnsfErlyAwIGhWEvRhiwildAndmedb@khRidlifcrhIzpRC-
2222,-AmYth@vsimdD@tAtrWtAvDIsYzwIzAfErlisAbst@nCAlmil-
2223,-bAtsACwazhIzkinAsD@t-ivInwYl-DAwYdfluksAvhIzIngcrjdvIktAmwRstIlstIkIGWtAvDAkcrzAvhIzbik-hIzfIrsrEdYzwRwAnsmcrApIrIGdWnwRdIntuDAtcrAnt-InsRCAvfrESpre-
2224,-IndIspErhihRldhImsElfdWnwRdtusun-
2225,-DAgrethckfaldhRidli-trutrivhIzprefrAmDAgrWnd-
2226,-DAk@tgrWldscftli-pIktApDAprYzInhRjclzAndtratAdIntuDAbUSAzndtudIvWRIt-
2227,-Inf@kt-hih@djAstfInIStIt-DAl@sAvDAtrWlztelh@djAstv@nIStwIDAsp@zAmdWnhIzstrenjgElAt-wEnDAb@bAldhckazsYtAvhImAndswupt-
2228,-DAhck-AlYtAdanDAdEdbr@nCAnds@tAprYt-moSAnlAs@zIfsRprYzd-
2229,-lYkhIzAnfcrCAnAtlItAlkAzAnDAtil-hituh@dfEltDAfIrAvdETsmItAnIntuhIzhart-AndwazhEdIGdEspRAtlifcrDArEfyujAsAmdark-ovRh@GIGb@Gk-dipfrIjdwIDwidz-wErDAdrEdfAlYAvDAhckSUdnatdIsRnhIm-
2230,-DAhcks@tApanDAbr@nCAndwaSthIzkwcriswImIGbIniTDAsRfAs-
2231,-clmostInstAntlihiwazfcrstuDAtap-
2232,-stretweDAhakglYdIdfrAmhIzpRstAndartId@ftRhIm-
2233,-bAt@tDIspOntInDAr@pAdzItwazImpasAbAlfcrhImtustedWn-
2234,-bAtDIsfrikwEntrAvDAhYtsAvErfcrclhIzs@vAjv@lu-waztrAbAld@tDAlipIGwevzAndDAtcsIGfrumAvDizm@dr@pAdz-hidIdnatAndRst@ndDEm-
2235,-@zhifluhIzdWnriCIGklACIGt@lAnzwRnath@fAyardAbADAfyujItIvzhEd-
2236,-wErDAwevIzfcr@nInstAnts@Gk@DekemklosR-bAtnatkwYtwIDIngr@spIGriC-
2237,-bAt@zbIfcr-DAlipIGwevzAvDAr@pAdzwRtumACfcrhIzpRsuR-AndhiwaleebAltufl@phIzweanwRdInAklWdATom-ordumhAGlolAbAvhIzhEd-yEthEzItetIdtustrYk-
2238,-DAhck-EmbItRdbYDAlcsAvhIzfRstkwcri-h@ndbIkAm@zdcgdInpRsut@zAwizAl-natubiSekAncf-wcrIvedIdcrdIsivd-
2239,-hih@dAlatAvlYnWt-AndDApleswaznAntufrifcrAlcGk@st-bAthiwazImpeSAntudraphIzflYzAgEnanDAspatwErDAbIgfISwazfidIG-
2240,-DAl@stdrapflY@zlAkwUdh@vIt-gatjAst-EnDAkcrnRAvDAhcks@GgrAliopAnbik-hUkIGItsElfRmli-
2241,-@tDAsAdAnSarpstIGAvIt-DAgretbRdtRndhIzhEdAndnotAst-fcrDAfRstYmDAfISRmInst@ndIGanDAb@Gk-
2242,-DAdr@gApanhIzbikAndDAlYtCEkApanhIzwIGzwRInAksplIsAbAlthImAndAphclIG-
2243,-DEnDAlidRpartAdfrAmDAlYn-
2244,-hiIzAwElkAmfIR@tDAgardAnpartizAvDAIlEkt-huwRclwezrErEdituEnkRIjhImbY@ksEptIGfrisitsfcrhIzplet-@ktRm@nIjRznadtuhIm-AndirzAlWDhImtukAntrIbyut-wITWtCarj-tuIsImpoziAmanDAprYsAvgalfbclz-
2245,-AndScrthibIkAmz-AprAmAntfIgyRInlAndAvsAsYAti-And-IfhiIznatkErfAl-sAmbadiwIlseso-
2246,-bAtivInDAnsAksEsfAldramAtIsth@zhIzmomAnts-
2247,-AnycrplemAstbinatmIliAg-gUdple-bAtAsAksEsfAlwAn-
2248,-fr@GkliYk@natclwezse-
2249,-bAtsApozyusEd-YmfandAvrYtIG-mYpipAlclwezsemYlEtRzhomRgUdInAfcrpAnC-
2250,-YvgatAlItAlYdiAfcrApleAbWtAmEnAndAwUmAnAndAnADRwUmAn-And-bAtfcrh@psDebEtRkipDApatAsikrAtfcrDAmomAnt-
2251,-EnihWwIDAjaliIksYtIGAndYk@nduDAdYAlcgclrYt-
2252,-lInmrirfcrtEnmInAts-AndyuS@lRnInjAstwAtstejkr@ftIz-
2253,-AndYSUdbIgIn-wIDAScrthamAlian-sIlAlIkwi-
2254,-hIm-tubicrnatubi-
2255,-nWDAbjEktAvDIssAlvIkwiIzplen-
2256,-Indid-yurzliSAdminDAkinotAh@mlAtsAfIlIlIkwi-AklEvRpleR-kUdtusAmIkstEnt-IndAketDAholTRdilYnz-bYAsYlAntcrtiAvDAjab-bAt@tDAsemtYmItwUdbiYdAltudInYD@thiwUdmIsDAfYnRSedzAvDAdr@mAtIstsminIG-
2257,-wimadRnhWEvR-siDAbsRdAtiAvIt-
2258,-IfItbigr@ntAdfRst-D@tDATcltsAvAsRtAnkErIktRSUdbinontuDAadiAns-AndsEkAndli-D@t-sAlIlAkwicrDAh@bAtAvlIGkIGAlWd-IzInapAzISAntumadRnstejtekmiG-hWS@lAsAlogribiAvOdAdwITWtd@mAjtuDAple-
2259,-Andsoan-tIlyugEtDAEndwEnAfilyAmYtse-yEs-crsAmTIGnankAmItAlAvD@tscrt-
2260,-DIswUdbi@niziweAvduIGIt-bAtItwUdnatbi-DAbEstwe-fcrDArivAnD@tItIztuizitukclAtInSAntuItsElf-
2261,-InDAoldb@dlimedple-ItwazfrikwAntlinEsAsErifcrwAnAvDAk@rIktRztutekDAadiAnsIntuhIzkamfAdAns-
2262,-InDAmadRnwElkAnstrAktAdple-hisImplirIGzAp@nIm@jAnErikAnfEdRAtAndtElzDEmwAthiIzgoIGtudu-kUdEniTIGbimcrn@CRAl-
2263,-YwantdAbAlnYn-hAlo-
2264,-dAbAlnYntuTri@lsAncr-DAdAbAlnatyEs-hAloIz@tyugReSoh@mdAspikIG-
2265,-YseYvbInwandRIGAmWtDIsbIznAs-
2266,-tubiuwRnatubiD@t@zDAkwEsCAn-wEDRtIznoblRInDAmYndtusAfRDAslIGzAnd@roz-wAt-noh@mlAtspikIG-
2267,-yugevmidAbAlfYvYmwAndAbAlnYn-hAloIzD@tyuhRiSWth@mAtspikIG-
2268,-duyubi-crnatubiD@tIzDAkwEsCAn-wEDRtuznoblR-
2269,-ItIztulEtAh@mlAt-IfD@th@pAndtubiDAnemAlycrkErIktR-@ntuDAsmcldcg-pEtf@lkAmmAGguz-tembErwtEvR@nAmAlIzmostAnkipIGwIDApart-AndkAnfYdIGDIs@nAmAlsACsaroz-hopscrsikrAthIstRi@zDAadiAnsh@zgatuno-
2270,-IntRh@mAt-wIDhIzf@vuRItbcrhWnd-
2271,-ledilarksbRstRsAdAnliAntRnztAwcrdhIm-
2272,-larkspRbItmiAgEnDIsmcrnIGfcrDATRdtYm-
2273,-YwantugEtAwefrAmItcl-swun-
2274,-IntRdlcrdarTRfAfAnRz-
2275,-AndDEryuar-yuwIlAvkcrs-ApriSietD@tDAnfIjIsAnsAsI-natonliseftYm-bAtclsomekDAmAnurIGvErimACmcrn@CRAl-
2276,-hWyumebiwAndRIGaryutubIgInycrm@tRpis-
2277,-ril@ptIzIntusYlAnsfcrDArEstAvDivnIG-
2278,-DAdACRsAvsWTbrIj-tulcdrEdi-orEdiwAtdIdyuse-
2279,-DEnAlcrdtApAni-wYlwAtAbWtakSAn-
2280,-DAkrWdAdrEftscf-lipIGDAhIroAndhEroAnAlonInDAmIdAlAvDAstej-AndDEnyudImbIgIn-
2281,-DEnIzDAtYmtuIntrAdusAmilanDAstej-
2282,-AsejmilIzpapyAlRbIkczItpruvdtuDAadAnsAvDA@ktRz-ivInwEnkcldCarlzhcltriAndcroAnIrz-WRrilpipAl-jAstlYkyuAndmi-
2283,-ti-plizm@Tyuz-bAtlR-Imp@sAvli-
2284,-hostAsriplesozlAmp-AndInklYnz-EmptitipatovRtrefcrAmomAnt-DEnhEnsAmekAppentAdbrWnInsYd-DAsIsivIGDAjEntAlmAnwIDAtElAskopInDApRsRkAl-
2285,-riIntRbAtAlRAndTrifUtmEn-humuvdDAtiTIGz-hosIs-tugEst-
2286,-AndnavAlzDAhIroh@zcfAn-pUSthIzmilzAweAntestId-bAtnoAstizrowUduEniTIGsoAn@CRAl@zDIs-
